Temperature(F),Dew Point(F),Humidity(%),Wind Speed(mph),Pressure(in),Value
76.05583333,72.17,86.34,8.201666667,29.38,5.2418
76.135,72.03,86.68,8.05,29.41,4.8674
76.21416667,71.88,87.02,7.898333333,29.44,4.8674
76.29333333,71.73,87.36,7.746666667,29.48,5.1883
76.3725,71.58,87.7,7.595,29.51,4.9208
76.45166667,71.43,88.03,7.443333333,29.54,4.8674
76.53083333,71.28,88.37,7.291666667,29.58,4.5999
76.61,71.13,88.71,7.14,29.61,4.4929
76.54916667,71.26,88.87,7.290833333,29.61,4.279
76.48833333,71.39,89.02,7.441666667,29.62,4.6534
76.4275,71.52,89.18,7.5925,29.62,4.5999
76.36666667,71.65,89.34,7.743333333,29.63,4.4929
76.30583333,71.78,89.49,7.894166667,29.63,4.5464
76.245,71.91,89.65,8.045,29.64,4.6534
76.18416667,72.04,89.81,8.195833333,29.64,4.4929
76.12333333,72.17,89.96,8.346666667,29.64,4.5999
76.0625,72.3,90.12,8.4975,29.65,4.386
76.00166667,72.43,90.28,8.648333333,29.65,4.279
75.94083333,72.56,90.43,8.799166667,29.66,4.386
75.88,72.69,90.59,8.95,29.66,4.172
75.99916667,72.68,89.89,8.9675,29.69,4.386
76.11833333,72.66,89.18,8.985,29.72,4.386
76.2375,72.65,88.48,9.0025,29.75,4.3325
76.35666667,72.64,87.78,9.02,29.78,4.4929
76.47583333,72.63,87.07,9.0375,29.81,4.1185
76.595,72.62,86.37,9.055,29.84,3.8511
76.71416667,72.6,85.67,9.0725,29.87,3.9581
76.83333333,72.59,84.96,9.09,29.9,4.172
76.9525,72.58,84.26,9.1075,29.93,4.5999
77.07166667,72.56,83.56,9.125,29.96,4.172
77.19083333,72.55,82.85,9.1425,29.99,4.6534
77.31,72.54,82.15,9.16,30.02,6.0441
77.67333333,72.49,80.9,9.159166667,30,7.1673
78.03666667,72.44,79.66,9.158333333,29.98,7.7022
78.4,72.39,78.41,9.1575,29.96,10.0021
78.76333333,72.34,77.16,9.156666667,29.94,10.2696
79.12666667,72.29,75.92,9.155833333,29.92,10.9114
79.49,72.24,74.67,9.155,29.9,11.2858
79.85333333,72.18,73.42,9.154166667,29.88,12.623
80.21666667,72.13,72.18,9.153333333,29.86,12.8905
80.58,72.08,70.93,9.1525,29.84,13.7463
80.94333333,72.03,69.68,9.151666667,29.82,15.4579
81.30666667,71.98,68.44,9.150833333,29.8,13.4788
81.67,71.93,67.19,9.15,29.78,12.4626
81.76,71.95,67.14,9.316666667,29.82,15.7788
81.85,71.98,67.09,9.483333333,29.85,19.9508
81.94,72,67.04,9.65,29.89,19.2555
82.03,72.02,67,9.816666667,29.93,18.4531
82.12,72.05,66.95,9.983333333,29.96,15.1904
82.21,72.07,66.9,10.15,30,12.9439
82.3,72.09,66.85,10.31666667,30.04,12.73
82.39,72.12,66.8,10.48333333,30.07,11.9277
82.48,72.14,66.76,10.65,30.11,10.8579
82.57,72.16,66.71,10.81666667,30.15,10.2696
82.66,72.19,66.66,10.98333333,30.18,10.9649
82.75,72.21,66.61,11.15,30.22,12.6765
82.5275,72.08,67.27,10.805,30.16,12.9974
82.305,71.94,67.92,10.46,30.09,14.816
82.0825,71.81,68.58,10.115,30.03,15.4044
81.86,71.67,69.24,9.77,29.96,14.709
81.6375,71.54,69.9,9.425,29.9,14.709
81.415,71.4,70.56,9.08,29.84,15.0834
81.1925,71.27,71.21,8.735,29.77,15.6183
80.97,71.14,71.87,8.39,29.71,14.1207
80.7475,71,72.53,8.045,29.64,15.6183
80.525,70.87,73.18,7.7,29.58,15.8858
80.3025,70.73,73.84,7.355,29.51,14.9765
80.08,70.6,74.5,7.01,29.45,15.8323
79.8125,70.8,75.37,7,29.43,15.5648
79.545,71,76.25,6.99,29.42,15.0834
79.2775,71.2,77.12,6.98,29.4,12.8905
79.01,71.41,77.99,6.97,29.38,11.2858
78.7425,71.61,78.87,6.96,29.37,10.1091
78.475,71.81,79.74,6.95,29.35,9.1998
78.2075,72.01,80.61,6.94,29.33,7.7557
77.94,72.21,81.49,6.93,29.32,7.2743
77.6725,72.41,82.36,6.92,29.3,7.2743
77.405,72.62,83.23,6.91,29.28,7.1138
77.1375,72.82,84.11,6.9,29.27,7.0068
76.87,73.02,84.98,6.89,29.25,7.4347
76.78666667,73.08,85.32,6.896666667,29.25,7.4347
76.70333333,73.13,85.67,6.903333333,29.25,7.7022
76.62,73.18,86.01,6.91,29.25,8.7184
76.53666667,73.24,86.36,6.916666667,29.25,8.6115
76.45333333,73.3,86.7,6.923333333,29.25,7.7557
76.37,73.35,87.04,6.93,29.25,7.8092
76.28666667,73.4,87.39,6.936666667,29.25,7.3813
76.20333333,73.46,87.73,6.943333333,29.25,6.472
76.12,73.52,88.08,6.95,29.25,6.5255
76.03666667,73.57,88.42,6.956666667,29.25,7.3813
75.95333333,73.62,88.77,6.963333333,29.25,5.5627
75.87,73.68,89.11,6.97,29.25,5.7232
75.52166667,73.31,88.87,7.128333333,29.26,5.6697
75.17333333,72.95,88.64,7.286666667,29.28,4.8674
74.825,72.58,88.4,7.445,29.29,4.8674
74.47666667,72.21,88.16,7.603333333,29.3,4.8139
74.12833333,71.85,87.93,7.761666667,29.31,4.7604
73.78,71.48,87.69,7.92,29.32,4.3325
73.43166667,71.11,87.45,8.078333333,29.34,4.172
73.08333333,70.75,87.22,8.236666667,29.35,4.172
72.735,70.38,86.98,8.395,29.36,4.065
72.38666667,70.01,86.74,8.553333333,29.38,4.065
72.03833333,69.65,86.51,8.711666667,29.39,4.1185
71.69,69.28,86.27,8.87,29.4,4.065
71.4875,68.94,86.81,9.489166667,29.4,4.1185
71.285,68.59,87.35,10.10833333,29.39,4.2255
71.0825,68.25,87.9,10.7275,29.39,4.2255
70.88,67.91,88.44,11.34666667,29.39,4.065
70.6775,67.56,88.98,11.96583333,29.38,4.279
70.475,67.22,89.52,12.585,29.38,4.3325
70.2725,66.88,90.06,13.20416667,29.38,4.386
70.07,66.53,90.6,13.82333333,29.37,4.172
69.8675,66.19,91.14,14.4425,29.37,4.065
69.665,65.85,91.69,15.06166667,29.37,3.8511
69.4625,65.5,92.23,15.68083333,29.36,3.8511
69.26,65.16,92.77,16.3,29.36,3.8511
69.19166667,65.15,92.3,15.845,29.4,3.7976
69.12333333,65.13,91.82,15.39,29.43,4.065
69.055,65.12,91.35,14.935,29.46,4.0116
68.98666667,65.11,90.88,14.48,29.5,3.5837
68.91833333,65.1,90.4,14.025,29.54,3.5302
68.85,65.09,89.93,13.57,29.57,3.1023
68.78166667,65.07,89.46,13.115,29.6,3.2627
68.71333333,65.06,88.98,12.66,29.64,2.9953
68.645,65.05,88.51,12.205,29.68,3.4767
68.57666667,65.04,88.04,11.75,29.71,3.8511
68.50833333,65.02,87.56,11.295,29.74,4.065
68.44,65.01,87.09,10.84,29.78,4.0116
67.96833333,64.73,87.99,11.42166667,29.79,4.8674
67.49666667,64.45,88.89,12.00333333,29.8,5.4557
67.025,64.17,89.79,12.585,29.81,8.0231
66.55333333,63.89,90.69,13.16666667,29.82,7.7557
66.08166667,63.61,91.59,13.74833333,29.83,7.5952
65.61,63.33,92.49,14.33,29.84,8.9859
65.13833333,63.05,93.39,14.91166667,29.84,8.8789
64.66666667,62.77,94.29,15.49333333,29.85,10.537
64.195,62.49,95.19,16.075,29.86,11.3393
63.72333333,62.21,96.09,16.65666667,29.87,11.1254
63.25166667,61.93,96.99,17.23833333,29.88,11.9277
62.78,61.65,97.89,17.82,29.89,11.9277
63.18333333,62,97.69,17.4175,29.92,12.6765
63.58666667,62.35,97.49,17.015,29.95,13.2114
63.99,62.7,97.3,16.6125,29.98,16.2067
64.39333333,63.05,97.1,16.21,30.02,14.923
64.79666667,63.4,96.9,15.8075,30.05,13.2649
65.2,63.75,96.7,15.405,30.08,11.1254
65.60333333,64.1,96.5,15.0025,30.11,9.4673
66.00666667,64.45,96.3,14.6,30.14,9.6812
66.41,64.8,96.1,14.1975,30.18,9.3603
66.81333333,65.15,95.91,13.795,30.21,9.3603
67.21666667,65.5,95.71,13.3925,30.24,10.1626
67.62,65.85,95.51,12.99,30.27,11.0184
67.64083333,65.62,94.6,12.97916667,30.23,10.8045
67.66166667,65.4,93.68,12.96833333,30.2,10.537
67.6825,65.17,92.77,12.9575,30.16,11.0184
67.70333333,64.95,91.86,12.94666667,30.12,10.43
67.72416667,64.72,90.95,12.93583333,30.08,10.9114
67.745,64.5,90.04,12.925,30.04,10.4835
67.76583333,64.27,89.12,12.91416667,30.01,10.1626
67.78666667,64.04,88.21,12.90333333,29.97,10.8579
67.8075,63.82,87.3,12.8925,29.93,10.3231
67.82833333,63.59,86.38,12.88166667,29.9,9.6277
67.84916667,63.37,85.47,12.87083333,29.86,9.4673
67.87,63.14,84.56,12.86,29.82,8.7184
67.665,62.96,84.38,12.52916667,29.83,9.1998
67.46,62.79,84.21,12.19833333,29.83,10.43
67.255,62.61,84.03,11.8675,29.84,8.8254
67.05,62.43,83.86,11.53666667,29.85,8.2371
66.845,62.26,83.68,11.20583333,29.85,9.1998
66.64,62.08,83.5,10.875,29.86,8.2371
66.435,61.9,83.33,10.54416667,29.87,7.3278
66.23,61.73,83.15,10.21333333,29.87,7.1673
66.025,61.55,82.98,9.8825,29.88,7.9696
65.82,61.37,82.8,9.551666667,29.89,6.472
65.615,61.2,82.63,9.220833333,29.89,6.2045
65.41,61.02,82.45,8.89,29.9,7.2208
65.33333333,60.8,82.16,9.2475,29.89,6.9534
65.25666667,60.58,81.87,9.605,29.88,6.258
65.18,60.36,81.58,9.9625,29.88,7.0068
65.10333333,60.13,81.28,10.32,29.87,7.3813
65.02666667,59.91,80.99,10.6775,29.86,7.3278
64.95,59.69,80.7,11.035,29.85,6.6859
64.87333333,59.47,80.41,11.3925,29.84,6.2045
64.79666667,59.25,80.12,11.75,29.83,5.0813
64.72,59.02,79.82,12.1075,29.82,5.7232
64.64333333,58.8,79.53,12.465,29.82,5.2418
64.56666667,58.58,79.24,12.8225,29.81,4.9743
64.49,58.36,78.95,13.18,29.8,5.1883
64.2625,58.46,80.4,12.67,29.85,4.4395
64.035,58.56,81.85,12.16,29.9,4.7069
63.8075,58.66,83.3,11.65,29.95,4.5999
63.58,58.75,84.75,11.14,30,4.4395
63.3525,58.85,86.2,10.63,30.05,4.3325
63.125,58.95,87.65,10.12,30.1,4.4929
62.8975,59.05,89.1,9.61,30.16,4.279
62.67,59.15,90.55,9.1,30.21,4.172
62.4425,59.24,92,8.59,30.26,4.4395
62.215,59.34,93.45,8.08,30.31,4.4395
61.9875,59.44,94.9,7.57,30.36,3.9581
61.76,59.54,96.35,7.06,30.41,4.0116
61.83083333,59.32,95.08,7.388333333,30.4,3.6906
61.90166667,59.11,93.81,7.716666667,30.4,3.6371
61.9725,58.89,92.54,8.045,30.39,3.5837
62.04333333,58.68,91.27,8.373333333,30.39,3.6371
62.11416667,58.46,90,8.701666667,30.38,3.7441
62.185,58.24,88.72,9.03,30.38,3.5837
62.25583333,58.03,87.45,9.358333333,30.37,3.8511
62.32666667,57.81,86.18,9.686666667,30.36,3.6371
62.3975,57.6,84.91,10.015,30.36,3.5837
62.46833333,57.38,83.64,10.34333333,30.35,3.8511
62.53916667,57.17,82.37,10.67166667,30.35,3.7441
62.61,56.95,81.1,11,30.34,3.5302
62.43916667,57.27,82.34,10.66083333,30.32,3.6906
62.26833333,57.59,83.58,10.32166667,30.3,3.6906
62.0975,57.91,84.82,9.9825,30.27,3.7441
61.92666667,58.23,86.07,9.643333333,30.25,3.7976
61.75583333,58.55,87.31,9.304166667,30.23,3.4767
61.585,58.86,88.55,8.965,30.2,3.2627
61.41416667,59.18,89.79,8.625833333,30.18,3.3162
61.24333333,59.5,91.03,8.286666667,30.16,3.5837
61.0725,59.82,92.28,7.9475,30.14,3.9046
60.90166667,60.14,93.52,7.608333333,30.12,3.8511
60.73083333,60.46,94.76,7.269166667,30.09,3.8511
60.56,60.78,96,6.93,30.07,4.0116
60.605,60.65,95.81,7.089166667,30.08,5.2418
60.65,60.53,95.62,7.248333333,30.09,6.365
60.695,60.4,95.42,7.4075,30.1,7.5417
60.74,60.27,95.23,7.566666667,30.11,10.1626
60.785,60.15,95.04,7.725833333,30.12,9.8417
60.83,60.02,94.84,7.885,30.13,10.2696
60.875,59.89,94.65,8.044166667,30.14,11.0184
60.92,59.77,94.46,8.203333333,30.15,10.537
60.965,59.64,94.27,8.3625,30.16,10.537
61.01,59.51,94.08,8.521666667,30.17,11.4998
61.055,59.39,93.88,8.680833333,30.18,11.1789
61.1,59.26,93.69,8.84,30.19,12.73
61.25083333,59.41,93.76,8.688333333,30.12,15.7253
61.40166667,59.55,93.84,8.536666667,30.05,15.8858
61.5525,59.7,93.91,8.385,29.98,18.1857
61.70333333,59.84,93.98,8.233333333,29.92,16.902
61.85416667,59.99,94.06,8.081666667,29.85,14.1742
62.005,60.14,94.13,7.93,29.78,11.8207
62.15583333,60.28,94.2,7.778333333,29.71,11.2324
62.30666667,60.43,94.28,7.626666667,29.64,9.7882
62.4575,60.57,94.35,7.475,29.58,9.6812
62.60833333,60.72,94.42,7.323333333,29.51,9.7347
62.75916667,60.86,94.5,7.171666667,29.44,10.751
62.91,61.01,94.57,7.02,29.37,11.2858
62.73166667,60.86,94.61,7.175833333,29.4,10.751
62.55333333,60.71,94.65,7.331666667,29.43,11.4463
62.375,60.56,94.69,7.4875,29.46,11.3928
62.19666667,60.41,94.73,7.643333333,29.48,10.537
62.01833333,60.26,94.77,7.799166667,29.51,11.0184
61.84,60.11,94.81,7.955,29.54,11.7137
61.66166667,59.96,94.85,8.110833333,29.57,11.9812
61.48333333,59.81,94.89,8.266666667,29.6,11.3393
61.305,59.66,94.93,8.4225,29.62,11.6603
61.12666667,59.51,94.97,8.578333333,29.65,11.3928
60.94833333,59.36,95.01,8.734166667,29.68,12.9974
60.77,59.21,95.05,8.89,29.71,12.837
60.69583333,59.17,95.27,8.728333333,29.72,12.5695
60.62166667,59.14,95.49,8.566666667,29.72,13.1044
60.5475,59.1,95.71,8.405,29.73,13.6393
60.47333333,59.06,95.93,8.243333333,29.73,12.4626
60.39916667,59.02,96.15,8.081666667,29.74,11.6068
60.325,58.98,96.38,7.92,29.74,9.7882
60.25083333,58.95,96.6,7.758333333,29.75,9.5208
60.17666667,58.91,96.82,7.596666667,29.76,8.5045
60.1025,58.87,97.04,7.435,29.76,8.3975
60.02833333,58.84,97.26,7.273333333,29.77,7.8626
59.95416667,58.8,97.48,7.111666667,29.77,7.8626
59.88,58.76,97.7,6.95,29.78,8.0231
59.75416667,58.63,97.55,6.9425,29.82,8.2905
59.62833333,58.5,97.4,6.935,29.86,8.2371
59.5025,58.37,97.25,6.9275,29.9,8.2905
59.37666667,58.24,97.1,6.92,29.94,8.3975
59.25083333,58.11,96.95,6.9125,29.98,8.8254
59.125,57.98,96.8,6.905,30.02,9.0394
58.99916667,57.85,96.66,6.8975,30.07,7.4882
58.87333333,57.72,96.51,6.89,30.11,7.5952
58.7475,57.59,96.36,6.8825,30.15,7.2743
58.62166667,57.46,96.21,6.875,30.19,6.9534
58.49583333,57.33,96.06,6.8675,30.23,6.5789
58.37,57.2,95.91,6.86,30.27,6.0441
58.34833333,57.43,96.16,6.871666667,30.21,5.7766
58.32666667,57.66,96.4,6.883333333,30.14,5.7766
58.305,57.89,96.65,6.895,30.08,5.1883
58.28333333,58.11,96.89,6.906666667,30.01,4.9743
58.26166667,58.34,97.14,6.918333333,29.95,4.6534
58.24,58.57,97.38,6.93,29.88,4.4395
58.21833333,58.8,97.63,6.941666667,29.82,4.279
58.19666667,59.03,97.88,6.953333333,29.76,4.279
58.175,59.26,98.12,6.965,29.69,4.172
58.15333333,59.48,98.37,6.976666667,29.63,4.2255
58.13166667,59.71,98.61,6.988333333,29.56,4.172
58.11,59.94,98.86,7,29.5,4.2255
58.17583333,59.86,98.85,6.750833333,29.49,4.2255
58.24166667,59.78,98.84,6.501666667,29.48,4.172
58.3075,59.7,98.84,6.2525,29.47,4.279
58.37333333,59.62,98.83,6.003333333,29.46,4.172
58.43916667,59.54,98.82,5.754166667,29.45,4.279
58.505,59.46,98.82,5.505,29.44,4.1185
58.57083333,59.37,98.81,5.255833333,29.43,4.172
58.63666667,59.29,98.8,5.006666667,29.42,4.279
58.7025,59.21,98.79,4.7575,29.41,4.2255
58.76833333,59.13,98.78,4.508333333,29.4,4.065
58.83416667,59.05,98.78,4.259166667,29.39,4.172
58.9,58.97,98.77,4.01,29.38,4.279
58.9875,59.04,98.22,4.268333333,29.39,4.2255
59.075,59.1,97.67,4.526666667,29.39,4.1185
59.1625,59.17,97.12,4.785,29.4,4.172
59.25,59.24,96.57,5.043333333,29.41,3.9581
59.3375,59.3,96.02,5.301666667,29.41,4.1185
59.425,59.37,95.46,5.56,29.42,3.3697
59.5125,59.44,94.91,5.818333333,29.43,3.9581
59.6,59.5,94.36,6.076666667,29.43,4.7069
59.6875,59.57,93.81,6.335,29.44,4.8674
59.775,59.64,93.26,6.593333333,29.45,4.065
59.8625,59.7,92.71,6.851666667,29.45,4.1185
59.95,59.77,92.16,7.11,29.46,5.3487
60.39583333,59.59,90.83,6.8575,29.53,6.3115
60.84166667,59.41,89.49,6.605,29.59,8.7719
61.2875,59.22,88.16,6.3525,29.66,9.9487
61.73333333,59.04,86.82,6.1,29.73,11.8742
62.17916667,58.86,85.49,5.8475,29.79,11.8742
62.625,58.68,84.16,5.595,29.86,11.0184
63.07083333,58.5,82.82,5.3425,29.93,10.2161
63.51666667,58.32,81.49,5.09,29.99,10.9649
63.9625,58.14,80.15,4.8375,30.06,11.6603
64.40833333,57.95,78.82,4.585,30.13,11.8207
64.85416667,57.77,77.48,4.3325,30.19,12.9439
65.3,57.59,76.15,4.08,30.26,12.6765
65.75083333,58.04,75.65,4.331666667,30.22,15.9927
66.20166667,58.48,75.16,4.583333333,30.18,16.3671
66.6525,58.93,74.66,4.835,30.14,20.4322
67.10333333,59.37,74.16,5.086666667,30.1,17.9718
67.55416667,59.82,73.67,5.338333333,30.06,15.3509
68.005,60.26,73.17,5.59,30.02,13.1579
68.45583333,60.71,72.67,5.841666667,29.99,9.8417
68.90666667,61.16,72.18,6.093333333,29.95,9.0394
69.3575,61.6,71.68,6.345,29.91,8.451
69.80833333,62.05,71.18,6.596666667,29.87,8.558
70.25916667,62.49,70.69,6.848333333,29.83,8.9324
70.71,62.94,70.19,7.1,29.79,9.2533
70.66,62.8,70.41,7.101666667,29.77,9.7347
70.61,62.67,70.63,7.103333333,29.75,11.4463
70.56,62.53,70.86,7.105,29.73,10.4835
70.51,62.4,71.08,7.106666667,29.71,11.5533
70.46,62.26,71.3,7.108333333,29.69,12.8905
70.41,62.12,71.53,7.11,29.67,12.4626
70.36,61.99,71.75,7.111666667,29.65,10.9649
70.31,61.85,71.97,7.113333333,29.63,11.6603
70.26,61.72,72.19,7.115,29.61,11.4463
70.21,61.58,72.41,7.116666667,29.59,13.3718
70.16,61.45,72.64,7.118333333,29.57,13.3718
70.11,61.31,72.86,7.12,29.55,13.1044
70.12666667,61.37,73.47,6.693333333,29.61,11.8742
70.14333333,61.44,74.08,6.266666667,29.66,11.0184
70.16,61.5,74.69,5.84,29.72,9.5742
70.17666667,61.57,75.3,5.413333333,29.78,10.4835
70.19333333,61.63,75.91,4.986666667,29.83,10.9114
70.21,61.7,76.53,4.56,29.89,9.0929
70.22666667,61.76,77.14,4.133333333,29.95,8.9324
70.24333333,61.82,77.75,3.706666667,30,8.1836
70.26,61.89,78.36,3.28,30.06,7.7557
70.27666667,61.95,78.97,2.853333333,30.12,8.665
70.29333333,62.02,79.58,2.426666667,30.17,8.8254
70.31,62.08,80.19,2,30.23,8.6115
69.95666667,62,80.61,1.9975,30.16,8.7184
69.60333333,61.91,81.03,1.995,30.08,9.1463
69.25,61.83,81.44,1.9925,30.01,8.8789
68.89666667,61.74,81.86,1.99,29.93,8.558
68.54333333,61.66,82.28,1.9875,29.86,8.344
68.19,61.58,82.7,1.985,29.78,7.7022
67.83666667,61.49,83.12,1.9825,29.71,7.4347
67.48333333,61.41,83.54,1.98,29.64,7.3278
67.13,61.32,83.96,1.9775,29.56,7.7557
66.77666667,61.24,84.37,1.975,29.49,6.7394
66.42333333,61.15,84.79,1.9725,29.41,6.4185
66.07,61.07,85.21,1.97,29.34,5.7232
66.14416667,61.25,85.43,1.97,29.38,5.7232
66.21833333,61.43,85.66,1.97,29.43,5.5092
66.2925,61.62,85.88,1.97,29.48,5.0278
66.36666667,61.8,86.1,1.97,29.52,5.6697
66.44083333,61.98,86.32,1.97,29.56,5.5627
66.515,62.16,86.54,1.97,29.61,5.7232
66.58916667,62.34,86.77,1.97,29.66,5.1883
66.66333333,62.52,86.99,1.97,29.7,4.8674
66.7375,62.7,87.21,1.97,29.74,4.279
66.81166667,62.89,87.44,1.97,29.79,4.1185
66.88583333,63.07,87.66,1.97,29.84,4.172
66.96,63.25,87.88,1.97,29.88,4.279
66.995,63.49,87.83,2.136666667,29.87,4.1185
67.03,63.73,87.78,2.303333333,29.86,4.0116
67.065,63.97,87.72,2.47,29.86,4.0116
67.1,64.21,87.67,2.636666667,29.85,3.9581
67.135,64.45,87.62,2.803333333,29.84,3.9046
67.17,64.68,87.56,2.97,29.84,4.0116
67.205,64.92,87.51,3.136666667,29.83,3.9581
67.24,65.16,87.46,3.303333333,29.82,4.2255
67.275,65.4,87.41,3.47,29.81,4.065
67.31,65.64,87.36,3.636666667,29.8,4.065
67.345,65.88,87.3,3.803333333,29.8,3.9581
67.38,66.12,87.25,3.97,29.79,3.9046
67.4925,66.1,87.57,4.230833333,29.77,3.7976
67.605,66.09,87.9,4.491666667,29.75,3.9046
67.7175,66.07,88.22,4.7525,29.73,4.0116
67.83,66.05,88.55,5.013333333,29.71,3.7441
67.9425,66.04,88.87,5.274166667,29.69,3.7441
68.055,66.02,89.2,5.535,29.67,3.5837
68.1675,66,89.52,5.795833333,29.66,3.9581
68.28,65.99,89.84,6.056666667,29.64,4.7069
68.3925,65.97,90.17,6.3175,29.62,4.5999
68.505,65.95,90.49,6.578333333,29.6,4.386
68.6175,65.94,90.82,6.839166667,29.58,4.386
68.73,65.92,91.14,7.1,29.56,4.4395
69.235,65.72,89.21,6.848333333,29.6,5.9906
69.74,65.51,87.28,6.596666667,29.63,8.1836
70.245,65.31,85.34,6.345,29.67,9.7882
70.75,65.1,83.41,6.093333333,29.71,10.43
71.255,64.9,81.48,5.841666667,29.74,12.7835
71.76,64.69,79.55,5.59,29.78,14.1742
72.265,64.48,77.62,5.338333333,29.82,12.6765
72.77,64.28,75.69,5.086666667,29.85,12.3021
73.275,64.08,73.76,4.835,29.89,12.6765
73.78,63.87,71.82,4.583333333,29.93,14.5486
74.285,63.66,69.89,4.331666667,29.96,15.5113
74.79,63.46,67.96,4.08,30,15.1904
75.0475,63.57,67.37,3.908333333,29.94,15.9927
75.305,63.68,66.78,3.736666667,29.87,18.2392
75.5625,63.78,66.19,3.565,29.81,19.202
75.82,63.89,65.6,3.393333333,29.74,17.3299
76.0775,64,65.01,3.221666667,29.68,13.4253
76.335,64.11,64.42,3.05,29.62,12.2486
76.5925,64.22,63.84,2.878333333,29.55,10.9649
76.85,64.33,63.25,2.706666667,29.49,10.1091
77.1075,64.44,62.66,2.535,29.42,9.2533
77.365,64.54,62.07,2.363333333,29.36,9.5742
77.6225,64.65,61.48,2.191666667,29.29,10.2696
77.88,64.76,60.89,2.02,29.23,9.6812
77.62916667,64.88,61.6,2.183333333,29.24,10.9114
77.37833333,64.99,62.31,2.346666667,29.24,10.751
77.1275,65.1,63.02,2.51,29.24,10.8045
76.87666667,65.22,63.72,2.673333333,29.25,11.0184
76.62583333,65.34,64.43,2.836666667,29.26,10.2696
76.375,65.45,65.14,3,29.26,11.0184
76.12416667,65.56,65.85,3.163333333,29.26,11.0184
75.87333333,65.68,66.56,3.326666667,29.27,11.2858
75.6225,65.8,67.26,3.49,29.28,11.9812
75.37166667,65.91,67.97,3.653333333,29.28,13.7997
75.12083333,66.03,68.68,3.816666667,29.28,12.3021
74.87,66.14,69.39,3.98,29.29,12.4091
74.52166667,65.77,69.82,4.408333333,29.3,11.5533
74.17333333,65.4,70.26,4.836666667,29.32,12.0881
73.825,65.04,70.69,5.265,29.33,12.8905
73.47666667,64.67,71.13,5.693333333,29.34,11.4998
73.12833333,64.3,71.56,6.121666667,29.36,10.537
72.78,63.94,72,6.55,29.37,10.0021
72.43166667,63.57,72.44,6.978333333,29.38,9.2533
72.08333333,63.2,72.87,7.406666667,29.4,10.0021
71.735,62.83,73.31,7.835,29.41,9.7347
71.38666667,62.46,73.74,8.263333333,29.42,8.8789
71.03833333,62.1,74.18,8.691666667,29.44,8.9324
70.69,61.73,74.61,9.12,29.45,9.4673
70.63416667,61.74,75.21,8.524166667,29.47,9.0929
70.57833333,61.74,75.82,7.928333333,29.49,9.0394
70.5225,61.74,76.42,7.3325,29.52,8.6115
70.46666667,61.75,77.02,6.736666667,29.54,8.558
70.41083333,61.76,77.63,6.140833333,29.56,8.0231
70.355,61.76,78.23,5.545,29.58,8.1836
70.29916667,61.76,78.83,4.949166667,29.6,8.0766
70.24333333,61.77,79.44,4.353333333,29.62,7.8092
70.1875,61.78,80.04,3.7575,29.64,7.3278
70.13166667,61.78,80.64,3.161666667,29.67,7.0603
70.07583333,61.78,81.25,2.565833333,29.69,6.6324
70.02,61.79,81.85,1.97,29.71,6.472
69.70833333,61.81,82.51,1.97,29.76,5.5627
69.39666667,61.83,83.16,1.97,29.82,5.7232
69.085,61.86,83.82,1.97,29.88,4.8674
68.77333333,61.88,84.48,1.97,29.93,4.7069
68.46166667,61.9,85.14,1.97,29.98,4.7069
68.15,61.92,85.79,1.97,30.04,4.4395
67.83833333,61.94,86.45,1.97,30.1,4.1185
67.52666667,61.96,87.11,1.97,30.15,3.9581
67.215,61.98,87.77,1.97,30.2,4.1185
66.90333333,62.01,88.42,1.97,30.26,3.9581
66.59166667,62.03,89.08,1.97,30.32,4.1185
66.28,62.05,89.74,1.97,30.37,4.065
66.155,62.15,90.16,1.970833333,30.32,3.9046
66.03,62.26,90.58,1.971666667,30.28,3.9581
65.905,62.36,91.01,1.9725,30.23,3.9581
65.78,62.46,91.43,1.973333333,30.19,3.9046
65.655,62.57,91.85,1.974166667,30.14,3.9581
65.53,62.67,92.28,1.975,30.1,3.9046
65.405,62.77,92.7,1.975833333,30.05,3.7976
65.28,62.88,93.12,1.976666667,30,3.9581
65.155,62.98,93.54,1.9775,29.96,3.9581
65.03,63.08,93.96,1.978333333,29.91,3.9046
64.905,63.19,94.39,1.979166667,29.87,3.8511
64.78,63.29,94.81,1.98,29.82,3.8511
65.21416667,63.45,94.33,1.9825,29.82,3.9581
65.64833333,63.61,93.85,1.985,29.82,3.7976
66.0825,63.76,93.37,1.9875,29.82,3.7976
66.51666667,63.92,92.89,1.99,29.82,4.0116
66.95083333,64.08,92.41,1.9925,29.82,3.5837
67.385,64.24,91.94,1.995,29.82,3.5837
67.81916667,64.4,91.46,1.9975,29.81,3.7441
68.25333333,64.56,90.98,2,29.81,4.172
68.6875,64.72,90.5,2.0025,29.81,4.3325
69.12166667,64.87,90.02,2.005,29.81,4.9743
69.55583333,65.03,89.54,2.0075,29.81,4.7069
69.99,65.19,89.06,2.01,29.81,4.7069
70.8275,64.87,86.08,2.435,29.85,5.8301
71.665,64.55,83.11,2.86,29.89,8.1301
72.5025,64.23,80.13,3.285,29.93,8.9859
73.34,63.91,77.15,3.71,29.97,8.9324
74.1775,63.59,74.18,4.135,30.01,9.4138
75.015,63.27,71.2,4.56,30.04,9.6277
75.8525,62.95,68.22,4.985,30.08,10.43
76.69,62.63,65.25,5.41,30.12,12.2486
